DateTime,Outdoor global irradiation(W m⁻²),Outdoor air temperature(°C),Outdoor vapor concentration(kg m⁻³),Outdoor CO2 concentration(kg{CO2} m⁻³{air}),Outdoor wind speed(m s⁻¹),Sky temperature(°C),Temperature of external soil layer (°C),Daily light sum (MJ m⁻² day⁻¹),Elevation (m),Outdoor vapor pressure (Pa)
728442.5416666666,498,19.0,0.008431752184871131,0.0007526826567781437,3.6,8.148274592497842,12.831397053165775,15.505199999999999,35.0,1.367200863597675e-06
728442.5833333334,502,20.0,0.00962743077451277,0.0007501150884452829,4.6,9.719834474953132,12.836911501623646,15.505199999999999,35.0,1.6551325592506344e-06
728442.625,724,20.0,0.011690451654765505,0.0007501150884452829,3.6,10.302473677917533,12.842425973547059,15.505199999999999,35.0,2.009803821947199e-06
728442.6666666666,520,20.0,0.00962743077451277,0.0007501150884452829,4.6,9.719834474953132,12.847940466099033,15.505199999999999,35.0,1.6551325592506344e-06
728442.7083333334,320,19.0,0.011836882874915244,0.0007526826567781437,4.6,9.329398990383481,12.853454976442581,15.505199999999999,35.0,1.9193396738967366e-06
728442.75,120,18.0,0.011770436517529848,0.0007552678625372994,3.6,8.346163054365718,12.858969501740713,15.505199999999999,35.0,1.7992620235480539e-06
728442.7916666666,12,16.0,0.011938099281213456,0.0007604919183044603,2.1,6.549924255894041,12.864484039156423,15.505199999999999,35.0,1.6195251641830592e-06
728442.8333333334,0,15.0,0.012004351567275293,0.0007631311406480468,1.5,5.536869134233484,12.869998585852704,15.505199999999999,35.0,1.5330261335185614e-06
728442.875,0,15.0,0.012770586773697119,0.0007631311406480468,0.5,5.740364610542656,12.875513138992543,15.505199999999999,35.0,1.6308788654452778e-06
728442.9166666666,0,14.0,0.012015849353092158,0.0007657887451775541,1.5,4.512644279220069,12.881027695738926,15.505199999999999,35.0,1.4438063567620523e-06
728442.9583333334,0,14.0,0.012015849353092158,0.0007657887451775541,1.0,4.512644279220069,12.88654225325483,15.505199999999999,35.0,1.4438063567620523e-06
728443.0,0,14.0,0.012015849353092158,0.0007657887451775541,2.1,4.512644279220069,12.892056808703241,15.0696,35.0,1.4438063567620523e-06
728443.0416666666,0,14.2,0.012163625804314423,0.0007652557444848953,2.6,4.718396657723815,12.897571359247133,15.0696,35.0,1.479537927073837e-06
728443.0833333334,0,14.5,0.012388241525259094,0.0007644576331574298,1.5,5.128535628668999,12.903085902049504,15.0696,35.0,1.534685280881538e-06
728443.125,0,14.7,0.012539972995935171,0.000763926483160447,2.1,5.332926905358363,12.908600434273337,15.0696,35.0,1.5725092273878332e-06
728443.1666666666,0,15.0,0.012770586773697119,0.0007631311406480468,1.5,5.740364610542656,12.914114953081619,15.0696,35.0,1.6308788654452778e-06
728443.2083333334,3,14.0,0.012015849353092158,0.0007657887451775541,2.1,4.512644279220069,12.919629455637365,15.0696,35.0,1.4438063567620523e-06
728443.25,48,15.0,0.012770586773697119,0.0007631311406480468,1.5,5.740364610542656,12.92514393910358,15.0696,35.0,1.6308788654452778e-06
728443.2916666666,146,17.0,0.013539725578176565,0.0007578708880845587,2.1,7.94996761371408,12.93065840064328,15.0696,35.0,1.9502571141737102e-06
728443.3333333334,481,19.0,0.014269119082089608,0.0007526826567781437,1.5,10.108659907396202,12.936172837419498,15.0696,35.0,2.313724538396066e-06
728443.375,356,21.0,0.014210930060284272,0.0007475649776567557,1.5,12.029167576474094,12.941687246595277,15.0696,35.0,2.5891093997216816e-06
728443.4166666666,435,21.0,0.014210930060284272,0.0007475649776567557,3.1,12.029167576474094,12.947201625333676,15.0696,35.0,2.5891093997216816e-06
728443.4583333334,488,22.0,0.013316267251683589,0.0007450321469684388,3.1,12.786622235304037,12.952715970797767,15.0696,35.0,2.5698981669313158e-06
728443.5,509,24.0,0.010812438693860883,0.0007400176280590096,4.1,13.911640508111134,12.95823028015064,15.0696,35.0,2.3381766101700008e-06
728443.5416666666,492,22.0,0.015053171675816233,0.0007450321469684388,4.1,13.163103132537003,12.963744550555406,15.0696,35.0,2.9051022756614885e-06
728443.5833333334,446,23.0,0.01491640255606855,0.0007425164213328877,5.1,14.097862883373352,12.969258779175194,15.0696,35.0,3.0479324002012104e-06
728443.625,372,22.0,0.015053171675816233,0.0007450321469684388,4.6,13.163103132537003,12.974772963173137,15.0696,35.0,2.9051022756614885e-06
728443.6666666666,274,22.0,0.015053171675816233,0.0007450321469684388,3.6,13.163103132537003,12.980287099712449,15.0696,35.0,2.9051022756614885e-06
728443.7083333334,96,22.0,0.015053171675816233,0.0007450321469684388,6.7,13.163103132537003,12.985801185956298,15.0696,35.0,2.9051022756614885e-06
728443.75,36,21.0,0.014210930060284272,0.0007475649776567557,5.1,12.029167576474094,12.991315219067912,15.0696,35.0,2.5891093997216816e-06
728443.7916666666,4,20.0,0.014269227755081425,0.0007501150884452829,4.6,11.073780055127827,12.99682919621054,15.0696,35.0,2.4531429003179046e-06
728443.8333333334,0,20.0,0.014269227755081425,0.0007501150884452829,3.6,11.073780055127827,13.002343114547472,15.0696,35.0,2.4531429003179046e-06
728443.875,0,19.0,0.014269119082089608,0.0007526826567781437,2.6,10.108659907396202,13.007856971242012,15.0696,35.0,2.313724538396066e-06
728443.9166666666,0,19.0,0.014269119082089608,0.0007526826567781437,2.6,10.108659907396202,13.013370763457504,15.0696,35.0,2.313724538396066e-06
728443.9583333334,0,19.0,0.015242013564959356,0.0007526826567781437,3.6,10.302473677917533,13.018884488357322,15.0696,35.0,2.471478484195798e-06
728444.0,0,19.0,0.015242013564959356,0.0007526826567781437,4.1,10.302473677917533,13.024398143104875,18.543599999999998,35.0,2.471478484195798e-06
728444.0416666666,0,18.0,0.015286281191597202,0.0007552678625372994,2.1,9.329398990383481,13.029911724863611,18.543599999999998,35.0,2.3367039266857838e-06
728444.0833333334,0,18.0,0.015286281191597202,0.0007552678625372994,0.5,9.329398990383481,13.035425230797012,18.543599999999998,35.0,2.3367039266857838e-06
728444.125,0,18.0,0.015286281191597202,0.0007552678625372994,2.6,9.329398990383481,13.0409386580686,18.543599999999998,35.0,2.3367039266857838e-06
728444.1666666666,0,16.0,0.013566021910469836,0.0007604919183044603,5.1,6.952081907257593,13.046452003841939,18.543599999999998,35.0,1.8403695047534764e-06
728444.2083333334,2,16.0,0.013566021910469836,0.0007604919183044603,2.1,6.952081907257593,13.051965265280632,18.543599999999998,35.0,1.8403695047534764e-06
728444.25,39,16.3,0.013812857300059347,0.000759703707644618,1.0,7.352514783551385,13.057478439548316,18.543599999999998,35.0,1.9079502679180278e-06
728444.2916666666,146,16.7,0.014148007710228432,0.0007586552981809029,0.0,7.751240046876092,13.06299152380871,18.543599999999998,35.0,2.001661221686832e-06
728444.3333333334,149,17.0,0.014403963381038899,0.0007578708880845587,1.0,8.148274592497842,13.06850451522554,18.543599999999998,35.0,2.0747416108230956e-06
728444.375,356,17.0,0.014403963381038899,0.0007578708880845587,3.1,8.148274592497842,13.074017410962593,18.543599999999998,35.0,2.0747416108230956e-06
728444.4166666666,280,17.0,0.014403963381038899,0.0007578708880845587,1.5,8.148274592497842,13.079530208183705,18.543599999999998,35.0,2.0747416108230956e-06
728444.4583333334,543,20.0,0.014269227755081425,0.0007501150884452829,1.5,11.073780055127827,13.085042904052765,18.543599999999998,35.0,2.4531429003179046e-06
728444.5,566,20.0,0.013409635721642783,0.0007501150884452829,2.1,10.688912848720634,13.09055549573371,18.543599999999998,35.0,2.305363207527669e-06
728444.5416666666,550,22.0,0.01408822477352032,0.0007450321469684388,1.5,12.975048447755626,13.096067980390533,18.543599999999998,35.0,2.7188777708113927e-06
728444.5833333334,867,23.0,0.014099065429708627,0.0007425164213328877,4.1,13.911640508111134,13.101580355187282,18.543599999999998,35.0,2.880922405669637e-06
728444.625,721,23.0,0.01491640255606855,0.0007425164213328877,3.6,14.097862883373352,13.107092617288062,18.543599999999998,35.0,3.0479324002012104e-06
728444.6666666666,535,22.0,0.013316267251683589,0.0007450321469684388,4.1,12.786622235304037,13.112604763857036,18.543599999999998,35.0,2.5698981669313158e-06
728444.7083333334,322,22.0,0.013316267251683589,0.0007450321469684388,5.1,12.786622235304037,13.118116792058425,18.543599999999998,35.0,2.5698981669313158e-06
728444.75,63,21.0,0.013299973005137845,0.0007475649776567557,3.1,11.648165833951111,13.12362869905651,18.543599999999998,35.0,2.423140848457471e-06
728444.7916666666,12,20.0,0.014269227755081425,0.0007501150884452829,3.1,11.073780055127827,13.12914048201564,18.543599999999998,35.0,2.4531429003179046e-06
728444.8333333334,0,19.0,0.014269119082089608,0.0007526826567781437,4.6,10.108659907396202,13.134652138100218,18.543599999999998,35.0,2.313724538396066e-06
728444.875,0,18.0,0.013451927448605537,0.0007552678625372994,1.0,8.7406926321637,13.14016366447471,18.543599999999998,35.0,2.0562994554834897e-06
728444.9166666666,0,17.5,0.01350390490050204,0.0007565671363417674,1.5,8.346163054365718,13.14567505830368,18.543599999999998,35.0,2.0039060171626707e-06
728444.9583333334,0,17.0,0.013539725578176565,0.0007578708880845587,1.5,7.94996761371408,13.151186316751728,18.543599999999998,35.0,1.9502571141737102e-06
728445.0,0,16.5,0.013560177014800154,0.0007591791409554107,1.5,7.352514783551385,13.156697436983528,15.278400000000001,35.0,1.8956536151826227e-06
728445.0416666666,0,16.0,0.013566021910469836,0.0007604919183044603,1.0,6.952081907257593,13.162208416163834,15.278400000000001,35.0,1.8403695047534764e-06
728445.0833333334,0,16.0,0.013566021910469836,0.0007604919183044603,2.1,6.952081907257593,13.167719251457465,15.278400000000001,35.0,1.8403695047534764e-06
728445.125,0,17.0,0.014403963381038899,0.0007578708880845587,1.5,8.148274592497842,13.173229940029318,15.278400000000001,35.0,2.0747416108230956e-06
728445.1666666666,0,17.0,0.014403963381038899,0.0007578708880845587,1.0,8.148274592497842,13.178740479044366,15.278400000000001,35.0,2.0747416108230956e-06
728445.2083333334,2,17.0,0.014403963381038899,0.0007578708880845587,2.1,8.148274592497842,13.184250865667657,15.278400000000001,35.0,2.0747416108230956e-06
728445.25,32,18.0,0.015286281191597202,0.0007552678625372994,1.5,9.329398990383481,13.189761097064318,15.278400000000001,35.0,2.3367039266857838e-06
728445.2916666666,132,19.0,0.015242013564959356,0.0007526826567781437,3.1,10.302473677917533,13.195271170399558,15.278400000000001,35.0,2.471478484195798e-06
728445.3333333334,232,20.0,0.015128819788520067,0.0007501150884452829,2.6,11.265628817781248,13.200781082838654,15.278400000000001,35.0,2.6009225931081403e-06
728445.375,235,20.0,0.015128819788520067,0.0007501150884452829,2.6,11.265628817781248,13.206290831546998,15.278400000000001,35.0,2.6009225931081403e-06
728445.4166666666,254,21.0,0.0151218871154307,0.0007475649776567557,2.1,12.219097197280291,13.211800413690032,15.278400000000001,35.0,2.7550779509858917e-06
728445.4583333334,284,21.0,0.0151218871154307,0.0007475649776567557,1.5,12.219097197280291,13.217309826433292,15.278400000000001,35.0,2.7550779509858917e-06
728445.5,952,22.0,0.01563213981719378,0.0007450321469684388,2.1,13.350787994465406,13.22281906694242,15.278400000000001,35.0,3.0168369785715454e-06
728445.5416666666,803,23.0,0.01634674252719841,0.0007425164213328877,2.8,14.469224826009622,13.22832813238313,15.278400000000001,35.0,3.340199890631463e-06
728445.5833333334,446,24.0,0.01686740436242298,0.0007400176280590096,3.6,15.574764325336048,13.233837019921223,15.278400000000001,35.0,3.647555511865202e-06
728445.625,372,23.0,0.01695974537196835,0.0007425164213328877,4.6,14.654367647863808,13.239345726722599,15.278400000000001,35.0,3.4654573865301426e-06
728445.6666666666,275,23.0,0.015938073964018452,0.0007425164213328877,3.6,14.283723778332273,13.244854249953251,15.278400000000001,35.0,3.2566948933656778e-06
728445.7083333334,150,23.0,0.01695974537196835,0.0007425164213328877,6.7,14.654367647863808,13.250362586779266,15.278400000000001,35.0,3.4654573865301426e-06
728445.75,71,22.5,0.01648314137333825,0.0007437721568670207,7.2,13.911640508111134,13.255870734366821,15.278400000000001,35.0,3.2734210787163263e-06
728445.7916666666,4,21.4,0.015661496611020443,0.0007465497816253087,5.7,12.786622235304037,13.2613786898822,15.278400000000001,35.0,2.9200294773452956e-06
728445.8333333334,0,20.7,0.015577817187790272,0.0007483281884557928,5.7,12.029167576474094,13.266886450491777,15.278400000000001,35.0,2.7892918199564834e-06
728445.875,0,20.0,0.015300738195207792,0.0007501150884452829,5.1,11.265628817781248,13.272394013362034,15.278400000000001,35.0,2.6304785316661865e-06
728445.9166666666,0,19.3,0.015017569094378028,0.0007519105425807306,3.6,10.49589069504276,13.27790137565954,15.278400000000001,35.0,2.4783228736749242e-06
728445.9583333334,0,18.6,0.014729129707523395,0.0007537146124343948,2.6,9.719834474953132,13.283408534550995,15.278400000000001,35.0,2.3327662574306254e-06
728446.0,0,18.1,0.01460817615381808,0.0007550085430995182,3.1,9.133572599573824,13.288915487203179,9.550799999999999,35.0,2.2463032688524133e-06
728446.0416666666,0,17.7,0.014416140060387286,0.0007560468907606487,2.1,8.7406926321637,13.294422230782985,9.550799999999999,35.0,2.1648447316739915e-06
728446.0833333334,0,17.5,0.014542666815925274,0.0007565671363417674,1.0,8.543635054473782,13.299928762457409,9.550799999999999,35.0,2.158052633867491e-06
728446.125,0,17.4,0.014603943946213036,0.0007568275277154868,2.1,8.543635054473782,13.305435079393572,9.550799999999999,35.0,2.1542947351932564e-06
728446.1666666666,0,17.3,0.01451727336958171,0.0007570880983912366,2.6,8.346163054365718,13.310941178758693,9.550799999999999,35.0,2.12880026350673e-06
728446.2083333334,2,17.4,0.01475145853152832,0.0007568275277154868,1.5,8.543635054473782,13.3164470577201,9.550799999999999,35.0,2.1760552880739966e-06
728446.25,28,17.4,0.01475145853152832,0.0007568275277154868,2.6,8.543635054473782,13.321952713445242,9.550799999999999,35.0,2.1760552880739966e-06
728446.2916666666,86,19.0,0.0126476282773067,0.0007526826567781437,4.1,9.524818961273809,13.32745814310168,9.550799999999999,35.0,2.050801295396513e-06
728446.3333333334,150,19.0,0.0126476282773067,0.0007526826567781437,3.1,9.524818961273809,13.33296334385709,9.550799999999999,35.0,2.050801295396513e-06
728446.375,209,20.0,0.011690451654765505,0.0007501150884452829,3.6,10.302473677917533,13.338468312879268,9.550799999999999,35.0,2.009803821947199e-06
728446.4166666666,256,20.0,0.011690451654765505,0.0007501150884452829,4.6,10.302473677917533,13.343973047336128,9.550799999999999,35.0,2.009803821947199e-06
728446.4583333334,444,21.0,0.010931484661757132,0.0007475649776567557,4.6,11.073780055127827,13.349477544395706,9.550799999999999,35.0,1.991622615170524e-06
728446.5,297,22.0,0.011579362827550947,0.0007450321469684388,5.7,12.219097197280291,13.354981801226158,9.550799999999999,35.0,2.2346940582011447e-06
728446.5416666666,290,21.0,0.010202719017639991,0.0007475649776567557,4.6,10.881542014790966,13.360485814995759,9.550799999999999,35.0,1.8588477741591562e-06
728446.5833333334,263,20.0,0.011002778028014594,0.0007501150884452829,4.6,10.108659907396202,13.365989582872926,9.550799999999999,35.0,1.8915800677150108e-06
728446.625,220,19.0,0.01102613747252379,0.0007526826567781437,3.6,9.133572599573824,13.371493102026188,9.550799999999999,35.0,1.7878780523969604e-06
728446.6666666666,162,19.0,0.011836882874915244,0.0007526826567781437,4.1,9.329398990383481,13.376996369624202,9.550799999999999,35.0,1.9193396738967366e-06
728446.7083333334,168,19.0,0.0126476282773067,0.0007526826567781437,4.1,9.524818961273809,13.382499382835752,9.550799999999999,35.0,2.050801295396513e-06
728446.75,65,19.0,0.013458373679698155,0.0007526826567781437,3.6,9.719834474953132,13.388002138829773,9.550799999999999,35.0,2.1822629168962896e-06
728446.7916666666,13,17.0,0.013539725578176565,0.0007578708880845587,2.1,7.94996761371408,13.39350463477531,9.550799999999999,35.0,1.9502571141737102e-06
728446.8333333334,0,16.0,0.01315904125315574,0.0007604919183044603,1.0,6.7512197616709955,13.39900686784155,9.550799999999999,35.0,1.7851584196108716e-06
728446.875,0,15.0,0.012770586773697119,0.0007631311406480468,2.1,5.740364610542656,13.404508835197817,9.550799999999999,35.0,1.6308788654452778e-06
728446.9166666666,0,15.0,0.012770586773697119,0.0007631311406480468,1.0,5.740364610542656,13.410010534013566,9.550799999999999,35.0,1.6308788654452778e-06
728446.9583333334,0,14.7,0.012539972995935171,0.000763926483160447,1.0,5.332926905358363,13.415511961458394,9.550799999999999,35.0,1.5725092273878332e-06
728447.0,0,14.3,0.012238102505186487,0.0007649895222742553,1.5,4.923692990332199,13.421013114702038,28.476,35.0,1.4977115292745177e-06
728447.0416666666,0,14.0,0.012015849353092158,0.0007657887451775541,0.5,4.512644279220069,13.42651399091438,28.476,35.0,1.4438063567620523e-06
728447.0833333334,0,14.0,0.012015849353092158,0.0007657887451775541,1.5,4.512644279220069,13.432014587265432,28.476,35.0,1.4438063567620523e-06
728447.125,0,14.0,0.012015849353092158,0.0007657887451775541,2.6,4.512644279220069,13.437514900925363,28.476,35.0,1.4438063567620523e-06
728447.1666666666,0,14.0,0.012015849353092158,0.0007657887451775541,3.6,4.512644279220069,13.443014929064475,28.476,35.0,1.4438063567620523e-06
728447.2083333334,4,14.0,0.012015849353092158,0.0007657887451775541,2.6,4.512644279220069,13.448514668853237,28.476,35.0,1.4438063567620523e-06
728447.25,54,14.0,0.012015849353092158,0.0007657887451775541,2.1,4.512644279220069,13.454014117462247,28.476,35.0,1.4438063567620523e-06
728447.2916666666,285,16.0,0.011938099281213456,0.0007604919183044603,3.1,6.549924255894041,13.459513272062253,28.476,35.0,1.6195251641830592e-06
728447.3333333334,499,18.0,0.011770436517529848,0.0007552678625372994,2.6,8.346163054365718,13.465012129824173,28.476,35.0,1.7992620235480539e-06
728447.375,695,20.0,0.011690451654765505,0.0007501150884452829,3.6,10.302473677917533,13.470510687919058,28.476,35.0,2.009803821947199e-06
728447.4166666666,850,21.0,0.010931484661757132,0.0007475649776567557,4.6,11.073780055127827,13.476008943518123,28.476,35.0,1.991622615170524e-06
728447.4583333334,951,22.0,0.0110003946861734,0.0007450321469684388,4.1,12.029167576474094,13.481506893792735,28.476,35.0,2.1229593552910874e-06
728447.5,991,22.0,0.010228437164336671,0.0007450321469684388,4.6,11.838857715693393,13.48700453591442,28.476,35.0,1.9739797514110113e-06
728447.5416666666,965,22.0,0.010228437164336671,0.0007450321469684388,5.7,11.838857715693393,13.492501867054859,28.476,35.0,1.9739797514110113e-06
728447.5833333334,876,22.0,0.010228437164336671,0.0007450321469684388,5.7,11.838857715693393,13.497998884385899,28.476,35.0,1.9739797514110113e-06
728447.625,730,22.0,0.0110003946861734,0.0007450321469684388,5.1,12.029167576474094,13.503495585079541,28.476,35.0,2.1229593552910874e-06
728447.6666666666,541,21.0,0.010931484661757132,0.0007475649776567557,5.1,11.073780055127827,13.50899196630796,28.476,35.0,1.991622615170524e-06
728447.7083333334,328,20.0,0.010315104401263679,0.0007501150884452829,4.6,9.91444747927602,13.51448802524348,28.476,35.0,1.7733563134828222e-06
728447.75,128,19.0,0.00972894482869746,0.0007526826567781437,3.6,8.7406926321637,13.519983759058594,28.476,35.0,1.5775394579973176e-06
728447.7916666666,13,17.0,0.011091051803399955,0.0007578708880845587,3.1,7.152512863335971,13.525479164925986,28.476,35.0,1.5975510403337842e-06
728447.8333333334,0,16.5,0.011882629342866116,0.0007591791409554107,1.5,6.952081907257593,13.530974240018491,28.476,35.0,1.6611397658816804e-06
728447.875,0,16.0,0.012752060595841644,0.0007604919183044603,1.0,6.7512197616709955,13.536468981509095,28.476,35.0,1.7299473344682677e-06
728447.9166666666,0,15.0,0.012770586773697119,0.0007631311406480468,1.5,5.740364610542656,13.541963386570977,28.476,35.0,1.6308788654452778e-06
728447.9583333334,0,15.0,0.012004351567275293,0.0007631311406480468,3.1,5.536869134233484,13.547457452377499,28.476,35.0,1.5330261335185614e-06
728448.0,0,14.0,0.011294898391906628,0.0007657887451775541,2.1,4.306433483985984,13.552951176102175,28.087199999999996,35.0,1.3571779753563291e-06
728448.0416666666,0,15.0,0.011238116360853465,0.0007631311406480468,1.5,5.332926905358363,13.558444554918708,28.087199999999996,35.0,1.4351734015918446e-06
728448.0833333334,0,13.0,0.01130006111228261,0.0007684649246120381,1.5,3.268418905544422,13.563937586000973,28.087199999999996,35.0,1.2769138114132168e-06
728448.125,0,15.0,0.011238116360853465,0.0007631311406480468,1.5,5.332926905358363,13.569430266523028,28.087199999999996,35.0,1.4351734015918446e-06
728448.1666666666,0,14.5,0.011273299787985776,0.0007644576331574298,1.5,4.718396657723815,13.574922593659107,28.087199999999996,35.0,1.3965636056021992e-06
728448.2083333334,4,14.0,0.011294898391906628,0.0007657887451775541,1.5,4.306433483985984,13.580414564583629,28.087199999999996,35.0,1.3571779753563291e-06
728448.25,92,15.0,0.012004351567275293,0.0007631311406480468,0.5,5.536869134233484,13.585906176471196,28.087199999999996,35.0,1.5330261335185614e-06
728448.2916666666,164,17.0,0.012675487775314234,0.0007578708880845587,2.6,7.5520898046934235,13.591397426496593,28.087199999999996,35.0,1.8257726175243247e-06
728448.3333333334,499,19.0,0.0126476282773067,0.0007526826567781437,1.0,9.524818961273809,13.596888311834793,28.087199999999996,35.0,2.050801295396513e-06
728448.375,694,21.0,0.0125712073610207,0.0007475649776567557,1.0,11.45709013711621,13.60237882966094,28.087199999999996,35.0,2.2903660074461024e-06
728448.4166666666,848,22.0,0.012351320349387677,0.0007450321469684388,1.0,12.408648346086181,13.607868977150414,28.087199999999996,35.0,2.3836736620812217e-06
728448.4583333334,945,23.0,0.014099065429708627,0.0007425164213328877,1.5,13.911640508111134,13.613358751478739,28.087199999999996,35.0,2.880922405669637e-06
728448.5,987,24.0,0.012326180111001407,0.0007400176280590096,2.1,14.469224826009622,13.618848149821645,28.087199999999996,35.0,2.665521335593801e-06
728448.5416666666,958,25.0,0.013954129590831057,0.0007375355967725463,3.6,15.757791209208449,13.624337169355059,28.087199999999996,35.0,3.192093977667327e-06
728448.5833333334,873,25.0,0.012352836031227495,0.0007375355967725463,3.6,15.391388707708813,13.629825807255099,28.087199999999996,35.0,2.8257881113776343e-06
728448.625,729,26.0,0.012335916364633659,0.0007350701593773515,3.1,16.304794840456225,13.635314060698082,28.087199999999996,35.0,2.983820246181107e-06
728448.6666666666,540,25.0,0.013039104699629019,0.0007375355967725463,5.7,15.574764325336048,13.640801926860522,28.087199999999996,35.0,2.9827763397875017e-06
728448.7083333334,327,24.0,0.014921165397528016,0.0007400176280590096,5.1,15.023585042788,13.646289402919132,28.087199999999996,35.0,3.226683722034601e-06
728448.75,128,23.0,0.013281728303348709,0.0007425164213328877,3.6,13.725055007848312,13.651776486050824,28.087199999999996,35.0,2.713912411138064e-06
728448.7916666666,14,21.0,0.013299973005137845,0.0007475649776567557,2.6,11.648165833951111,13.657263173432717,28.087199999999996,35.0,2.423140848457471e-06
728448.8333333334,0,20.0,0.014269227755081425,0.0007501150884452829,1.5,11.073780055127827,13.662749462242127,28.087199999999996,35.0,2.4531429003179046e-06
728448.875,0,18.0,0.01436910432010137,0.0007552678625372994,1.5,9.133572599573824,13.668235349656582,28.087199999999996,35.0,2.1965016910846368e-06
728448.9166666666,0,16.0,0.013566021910469836,0.0007604919183044603,1.0,6.952081907257593,13.673720832853812,28.087199999999996,35.0,1.8403695047534764e-06
728448.9583333334,0,17.0,0.014403963381038899,0.0007578708880845587,1.0,8.148274592497842,13.679205909011754,28.087199999999996,35.0,2.0747416108230956e-06
728449.0,0,15.0,0.012770586773697119,0.0007631311406480468,1.5,5.740364610542656,13.684690575308545,22.9032,35.0,1.6308788654452778e-06
728449.0416666666,0,15.0,0.012770586773697119,0.0007631311406480468,0.5,5.740364610542656,13.69017482892257,22.9032,35.0,1.6308788654452778e-06
728449.0833333334,0,14.0,0.012015849353092158,0.0007657887451775541,1.5,4.512644279220069,13.69565866703239,22.9032,35.0,1.4438063567620523e-06
728449.125,0,15.0,0.012770586773697119,0.0007631311406480468,0.0,5.740364610542656,13.701142086816786,22.9032,35.0,1.6308788654452778e-06
728449.1666666666,0,14.0,0.012015849353092158,0.0007657887451775541,1.5,4.512644279220069,13.70662508545476,22.9032,35.0,1.4438063567620523e-06
728449.2083333334,7,13.0,0.01130006111228261,0.0007684649246120381,0.5,3.268418905544422,13.712107660125533,22.9032,35.0,1.2769138114132168e-06
728449.25,96,15.0,0.012770586773697119,0.0007631311406480468,2.1,5.740364610542656,13.717589808008535,22.9032,35.0,1.6308788654452778e-06
728449.2916666666,285,18.0,0.015286281191597202,0.0007552678625372994,0.5,9.329398990383481,13.723071526283423,22.9032,35.0,2.3367039266857838e-06
728449.3333333334,499,20.0,0.015128819788520067,0.0007501150884452829,1.0,11.265628817781248,13.728552812130074,22.9032,35.0,2.6009225931081403e-06
728449.375,690,23.0,0.015938073964018452,0.0007425164213328877,2.1,14.283723778332273,13.734033662728585,22.9032,35.0,3.2566948933656778e-06
728449.4166666666,843,24.0,0.016002409266914108,0.0007400176280590096,1.0,15.391388707708813,13.73951407525928,22.9032,35.0,3.460501383051601e-06
728449.4583333334,543,25.0,0.014869154482033095,0.0007375355967725463,3.6,16.12280493922117,13.744994046902697,22.9032,35.0,3.4014116155471516e-06
728449.5,507,27.0,0.01482752957194895,0.0007326211500174402,2.6,17.927463917782916,13.750473574839626,22.9032,35.0,3.7906143656382864e-06
728449.5416666666,959,28.0,0.013774122377802567,0.0007301884050397964,4.6,18.817347315568725,13.755952656251063,22.9032,35.0,3.720126417229048e-06
728449.5833333334,871,27.0,0.013804941325607644,0.0007326211500174402,6.7,17.74850443331053,13.761431288318233,22.9032,35.0,3.5291926852494394e-06
728449.625,419,27.0,0.013804941325607644,0.0007326211500174402,4.6,17.74850443331053,13.766909468222615,22.9032,35.0,3.5291926852494394e-06
728449.6666666666,311,27.0,0.013038000140851665,0.0007326211500174402,6.2,17.569214052660868,13.772387193145894,22.9032,35.0,3.333126424957804e-06
728449.7083333334,189,25.0,0.013039104699629019,0.0007375355967725463,5.1,15.574764325336048,13.777864460270006,22.9032,35.0,2.9827763397875017e-06
728449.75,129,24.0,0.013191175206510277,0.0007400176280590096,3.6,14.654367647863808,13.783341266777112,22.9032,35.0,2.8525754644074008e-06
728449.7916666666,14,22.0,0.012351320349387677,0.0007450321469684388,2.6,12.408648346086181,13.78881760984962,22.9032,35.0,2.3836736620812217e-06
728449.8333333334,0,22.0,0.012351320349387677,0.0007450321469684388,0.0,12.408648346086181,13.794293486670167,22.9032,35.0,2.3836736620812217e-06
728449.875,0,20.0,0.012550043688204143,0.0007501150884452829,2.6,10.49589069504276,13.799768894421634,22.9032,35.0,2.157583514737434e-06
728449.9166666666,0,19.0,0.013458373679698155,0.0007526826567781437,2.6,9.719834474953132,13.805243830287147,22.9032,35.0,2.1822629168962896e-06
728449.9583333334,0,19.0,0.013944820921133026,0.0007526826567781437,1.5,9.91444747927602,13.810718291450067,22.9032,35.0,2.261139889796155e-06
728450.0,0,17.7,0.01306462692972598,0.0007560468907606487,1.5,8.543635054473782,13.816192275094007,17.6616,35.0,1.961890538079555e-06
728450.0416666666,0,17.5,0.013207115781809688,0.0007565671363417674,2.1,8.346163054365718,13.82166577840282,17.6616,35.0,1.9598641266755793e-06
728450.0833333334,0,16.7,0.012874687016307876,0.0007586552981809029,0.5,7.352514783551385,13.827138798560608,17.6616,35.0,1.821511711735017e-06
728450.125,0,16.5,0.013420381375472318,0.0007591791409554107,1.3,7.352514783551385,13.832611332751723,17.6616,35.0,1.8761107944075447e-06
728450.1666666666,0,15.7,0.0130565514385093,0.0007612817662376137,2.1,6.549924255894041,13.838083378160766,17.6616,35.0,1.7395258721065231e-06
728450.2083333334,4,15.0,0.012770586773697119,0.0007631311406480468,2.1,5.740364610542656,13.843554931972573,17.6616,35.0,1.6308788654452778e-06
